5 stars_count,5 stars_average_score,4 stars_count,4 stars_average_score,3 stars_count,3 stars_average_score,1 star_count,1 star_average_score,2 stars_count,2 stars_average_score
9.0,0.7669571571879916,6.0,0.68597345550855,1.0,0.6196635961532593,,,,
,,,,1.0,0.251864492893219,,,,
71.0,0.7812177026775521,12.0,0.5882981618245443,1.0,0.3023415207862854,,,,
,,,,1.0,0.251864492893219,,,,
5.0,0.6495670020580292,3.0,0.5453446904818217,,,1.0,0.2797926664352417,,
57.0,0.7129666862780588,10.0,0.5233618825674057,,,1.0,0.35544630885124207,1.0,0.7742199897766113
,,,,1.0,0.251864492893219,,,,
2.0,0.7634443640708923,,,,,,,,
6.0,0.6835233370463053,3.0,0.5861208438873291,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
36.0,0.7306989389989111,5.0,0.6538818359375,,,,,,
15.0,0.7040518701076508,7.0,0.5992476684706551,3.0,0.4656680226325989,2.0,0.5752151161432266,2.0,0.4261709451675415
,,,,1.0,0.251864492893219,,,,
6.0,0.6491149216890335,4.0,0.6053650379180908,1.0,0.6395566463470459,1.0,0.5138394832611084,,
,,,,1.0,0.251864492893219,,,,
8.0,0.7129660919308662,3.0,0.6768852670987447,,,,,,
89.0,0.766097668516502,23.0,0.5595222465370012,,,,,,
,,,,1.0,0.251864492893219,,,,
47.0,0.8060183734335797,2.0,0.5066615045070648,,,,,1.0,0.3129928708076477
,,,,1.0,0.251864492893219,,,,
34.0,0.7379025431240306,14.0,0.49454941706998007,1.0,0.3581000864505768,2.0,0.5593879818916321,2.0,0.413848415017128
2.0,0.6695659756660461,,,,,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.30857783555984497,1.0,0.5421053171157837,,,,,,
5.0,0.5744784474372864,3.0,0.6226685841878256,4.0,0.4373320862650871,,,,
,,,,1.0,0.251864492893219,,,,
111.0,0.7475812958704459,24.0,0.5921809499462446,,,1.0,0.3805277645587921,,
6.0,0.7324239909648895,,,,,,,,
7.0,0.6842319113867623,2.0,0.5709754526615143,1.0,0.2539339065551758,,,,
5.0,0.7825629115104675,5.0,0.509410959482193,,,,,,
3.0,0.7748012542724609,1.0,0.5372455716133118,1.0,0.48223134875297546,1.0,0.6493008136749268,,
124.0,0.7853848378985159,21.0,0.5645422523929959,1.0,0.27465757727622986,1.0,0.39826786518096924,2.0,0.45391087234020233
49.0,0.7732243227715395,8.0,0.4676104038953781,2.0,0.43581122159957886,2.0,0.6696462631225586,1.0,0.4689766466617584
,,,,1.0,0.251864492893219,,,,
26.0,0.7133396313740656,7.0,0.5271781172071185,,,1.0,0.5216954946517944,,
,,,,1.0,0.251864492893219,,,,
1.0,0.7615102529525757,,,,,,,,
3.0,0.7172301212946574,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
13.0,0.7386683500730075,5.0,0.5341240346431733,,,1.0,0.6041250824928284,,
33.0,0.722616456674807,20.0,0.5184268310666085,1.0,0.32874956727027893,,,2.0,0.48616403341293335
1.0,0.9251604080200195,,,,,,,,
16.0,0.7390985563397408,1.0,0.4926893711090088,1.0,0.41778266429901123,,,,
1.0,0.7966488003730774,,,,,1.0,0.9289803504943848,,
2.0,0.8229287564754486,,,,,,,,
32.0,0.7741304021328688,7.0,0.6022467230047498,,,,,,
67.0,0.7050292198337725,23.0,0.550983955030856,6.0,0.3857804238796234,1.0,0.7299566268920898,4.0,0.503527507185936
19.0,0.6863108167522832,7.0,0.5357495078018734,2.0,0.5261771380901337,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.6349592804908752,1.0,0.4660768508911133,,,,,,
176.0,0.7262773285196586,58.0,0.5754119317079412,1.0,0.45834848284721375,,,1.0,0.42601311206817627
,,,,1.0,0.251864492893219,,,,
33.0,0.7836733568798412,3.0,0.5494276781876882,,,,,1.0,0.49814990162849426
,,,,1.0,0.251864492893219,,,,
28.0,0.6582374892064503,5.0,0.6295122146606446,,,,,,
,,,,1.0,0.251864492893219,,,,
5.0,0.6832513809204102,1.0,0.4936371445655823,1.0,0.25415539741516113,1.0,0.5443205833435059,1.0,0.39460307359695435
1.0,0.7486532926559448,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,1.0,0.49226534366607666,,,,,,
41.0,0.7309584784798506,16.0,0.5845608543604612,1.0,0.3121393024921417,1.0,0.2934257686138153,2.0,0.44337430596351624
7.0,0.8114217690059117,1.0,0.7625846266746521,,,,,,
2.0,0.7208473086357117,,,,,,,,
12.0,0.7795431241393089,1.0,0.35553425550460815,,,,,,
7.0,0.7188727685383388,1.0,0.46516215801239014,,,,,,
16.0,0.6524723116308451,7.0,0.5784329899719783,1.0,0.4794842302799225,,,,
1.0,0.8512762188911438,,,,,,,,
8.0,0.7319631911814213,2.0,0.435004398226738,,,,,,
51.0,0.7326644255834467,25.0,0.5914061892032624,2.0,0.4089586138725281,,,,
,,,,,,1.0,0.5057569146156311,,
,,,,1.0,0.251864492893219,,,,
17.0,0.7964645448852988,4.0,0.7369543612003326,,,,,,
,,,,1.0,0.251864492893219,,,,
16.0,0.7025003097951412,7.0,0.5699271176542554,1.0,0.485424667596817,,,1.0,0.2567020654678345
,,,,1.0,0.251864492893219,,,,
2.0,0.8999987840652466,,,,,,,,
3.0,0.6970850427945455,,,,,,,,
12.0,0.735840822259585,2.0,0.6023686528205872,1.0,0.24595479667186737,1.0,0.4972440302371979,,
1.0,0.6662740111351013,,,,,,,,
1.0,0.6330299973487854,1.0,0.6238977909088135,1.0,0.4428226351737976,1.0,0.8346309065818787,,
,,,,1.0,0.251864492893219,,,,
29.0,0.7189369026956887,1.0,0.6020275354385376,3.0,0.48149341344833374,,,2.0,0.47087332606315613
6.0,0.6621009359757105,3.0,0.6413352886835734,1.0,0.40606510639190674,1.0,0.9320665001869202,,
2.0,0.8466223776340485,3.0,0.5789651672045389,,,,,,
53.0,0.6746497581589896,14.0,0.5355889584336962,,,,,,
11.0,0.6948167681694031,4.0,0.49917444586753845,1.0,0.47277501225471497,,,,
,,,,1.0,0.251864492893219,,,,
4.0,0.7110840231180191,,,2.0,0.28874140977859497,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.7865670621395111,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
21.0,0.6840467992283049,1.0,0.5734438300132751,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
6.0,0.7939353883266449,1.0,0.6101602911949158,,,,,,
43.0,0.7508290215980175,22.0,0.6153974858197299,2.0,0.5138763785362244,2.0,0.7711327373981476,,
44.0,0.6984028152444146,30.0,0.5698871860901514,8.0,0.5041056610643864,4.0,0.5956519246101379,2.0,0.48247130215168
,,,,1.0,0.251864492893219,,,,
5.0,0.7610522985458374,1.0,0.4416564106941223,,,,,,
8.0,0.7833905443549156,1.0,0.4686959683895111,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,,,1.0,0.751604437828064,,
15.0,0.7719894607861837,,,,,,,,
,,,,1.0,0.251864492893219,,,,
94.0,0.7571002222756122,22.0,0.6058782759037885,3.0,0.3959283431371053,1.0,0.7074028253555298,1.0,0.41497498750686646
7.0,0.7617928470884051,5.0,0.6936749815940857,,,,,,
1.0,0.3226896822452545,,,1.0,0.5583996176719666,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
114.0,0.795403634247027,17.0,0.5678945359061746,,,,,,
122.0,0.7173659483917424,37.0,0.5530320414014764,1.0,0.44693905115127563,2.0,0.5717099457979202,2.0,0.3272966220974922
3.0,0.7706310153007507,,,,,,,,
199.0,0.7057208812716019,74.0,0.5459491819948763,10.0,0.4867564469575882,2.0,0.5835359245538712,,
96.0,0.7078128214925528,11.0,0.5693096897818826,,,,,,
,,,,1.0,0.251864492893219,,,,
20.0,0.6893386170268059,12.0,0.5937687704960505,1.0,0.6335629820823669,3.0,0.5044356683890024,3.0,0.39426400264104206
2.0,0.7727968394756317,,,,,,,,
168.0,0.7395215307672819,44.0,0.5699693100018934,2.0,0.4469390958547592,1.0,0.3170616328716278,2.0,0.37593865394592285
29.0,0.7139169892360424,10.0,0.6365034937858581,2.0,0.3750211000442505,,,,
24.0,0.7938622087240219,4.0,0.5426334589719772,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.8438180685043335,,,,,,,,
1.0,0.721625030040741,1.0,0.7474253177642822,,,,,1.0,0.3607732057571411
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
185.0,0.7248695257547739,96.0,0.5991935615117351,11.0,0.554218365387483,1.0,0.4391031861305237,3.0,0.4555002947648366
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.9455379843711853,1.0,0.5238035321235657,,,,,,
50.0,0.7177320593595504,21.0,0.5677932869820368,2.0,0.5500525683164597,2.0,0.7044996619224548,2.0,0.4604225605726242
90.0,0.7802197486162186,10.0,0.5510789573192596,1.0,0.2539339065551758,,,,
1.0,0.6559337973594666,1.0,0.509467363357544,,,,,,
3.0,0.7948102355003357,1.0,0.6642765998840332,,,,,,
,,,,1.0,0.251864492893219,,,,
7.0,0.7948530486651829,4.0,0.4818813055753708,,,,,,
9.0,0.6692330108748542,1.0,0.5449033975601196,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
7.0,0.727826007774898,,,,,,,,
1.0,0.9610519409179688,,,1.0,0.4252327084541321,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.6991507411003113,1.0,0.6978140473365784,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
5.0,0.7110256493091583,,,,,,,,
2.0,0.7121682167053223,1.0,0.5736061334609985,1.0,0.5204406380653381,,,,
7.0,0.6889417171478271,,,,,,,,
,,,,1.0,0.251864492893219,,,,
50.0,0.7564669245481491,16.0,0.5565871186554432,2.0,0.45337948203086853,,,1.0,0.5363901853561401
,,,,1.0,0.251864492893219,,,,
487.0,0.7097865645400797,137.0,0.5455802119996426,16.0,0.45908400788903236,3.0,0.6382880806922913,4.0,0.473457895219326
,,,,1.0,0.251864492893219,,,,
2.0,0.8755739331245422,1.0,0.6269580125808716,,,,,,
22.0,0.6934790191325274,15.0,0.5507693032423655,,,1.0,0.4038977026939392,,
6.0,0.7130820403496424,1.0,0.4373500347137451,,,,,,
1.0,0.5127628445625305,2.0,0.5881656110286713,,,,,,
,,1.0,0.6880981922149658,,,,,1.0,0.4972766637802124
30.0,0.7143334408601125,22.0,0.6165220195596869,4.0,0.5014449954032898,1.0,0.6885538697242737,,
3.0,0.6758361260096232,,,,,,,,
12.0,0.71559110780557,1.0,0.7946601510047913,,,,,,
37.0,0.746001791309666,10.0,0.5835251897573471,,,,,,
1.0,0.9231581687927246,,,,,,,,
1.0,0.946420431137085,,,,,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.7436930537223816,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
13.0,0.7837064564228058,8.0,0.48657236620783806,1.0,0.4643978178501129,,,,
3.0,0.7271934946378072,,,,,,,,
42.0,0.7580705285072327,8.0,0.5320106521248817,,,1.0,0.8535179495811462,,
2.0,0.676647812128067,1.0,0.3937472105026245,,,,,,
6.0,0.8049851953983307,1.0,0.7785875797271729,,,,,,
3.0,0.6710381706555685,1.0,0.41195017099380493,,,,,,
,,,,1.0,0.251864492893219,,,,
29.0,0.7675737348096124,6.0,0.6469537317752838,,,,,2.0,0.4952663481235504
2.0,0.8439281284809113,,,,,,,,
98.0,0.6962280024071129,29.0,0.5680355717395914,2.0,0.515104204416275,,,1.0,0.3308478891849518
6.0,0.7954050898551941,6.0,0.6587378084659576,,,,,,
5.0,0.6768634140491485,5.0,0.6928775548934937,,,,,1.0,0.5281984806060791
1.0,0.6731581687927246,,,,,,,,
1.0,0.7509989142417908,,,,,,,,
88.0,0.7566973014988683,24.0,0.534227384875218,3.0,0.36656737327575684,1.0,0.3199906647205353,1.0,0.3136495351791382
314.0,0.7291520724820483,90.0,0.5871869186560313,6.0,0.498183012008667,2.0,0.3142782896757126,2.0,0.46742163598537445
13.0,0.7510152757167816,4.0,0.6692695766687393,,,,,,
1.0,0.8580446243286133,,,,,,,,
1.0,0.7645033597946167,,,,,,,,
1.0,0.8615444302558899,,,,,,,,
6.0,0.6393526295820872,6.0,0.5320355097452799,1.0,0.6063060164451599,,,1.0,0.3822137415409088
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
4.0,0.6621530950069427,2.0,0.4968909025192261,,,,,,
162.0,0.7393001056747672,65.0,0.6118368290937863,13.0,0.4644249379634857,,,5.0,0.43319583535194395
13.0,0.8352460677807148,1.0,0.4054858982563019,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
28.0,0.7319900978888784,10.0,0.6098402440547943,3.0,0.39401351908842724,,,2.0,0.44063468277454376
69.0,0.7517122850901838,20.0,0.5949480041861535,3.0,0.41803740461667377,,,4.0,0.38657432794570923
22.0,0.7016648609529842,2.0,0.5489504039287567,1.0,0.45013418793678284,,,,
1.0,0.7922385931015015,,,,,,,,
,,,,1.0,0.251864492893219,,,,
11.0,0.719110288403251,4.0,0.6411021202802658,,,1.0,0.45123180747032166,,
12.0,0.7215499480565389,8.0,0.583574965596199,,,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.7695307433605194,2.0,0.6935868859291077,2.0,0.6227259933948517,,,,
11.0,0.764850995757363,10.0,0.5625218451023102,,,,,,
2.0,0.6576241552829742,7.0,0.5401608305318015,3.0,0.4446259339650472,,,,
5.0,0.8051892995834351,,,,,,,,
1.0,0.8878785967826843,,,,,,,,
18.0,0.7873416344324747,,,,,,,,
24.0,0.7697854265570641,13.0,0.5673933006249942,2.0,0.39993757009506226,,,,
17.0,0.7499499811845667,5.0,0.5104330480098724,,,,,1.0,0.35236695408821106
,,,,1.0,0.251864492893219,,,,
105.0,0.7672628873870486,21.0,0.5429222938560304,1.0,0.4144308269023895,,,,
2.0,0.6206502020359039,1.0,0.34783729910850525,1.0,0.6395996809005737,,,,
41.0,0.7027966612722816,30.0,0.6034081985553106,7.0,0.527437265430178,1.0,0.4584192931652069,5.0,0.5111267864704132
4.0,0.6927769482135773,1.0,0.6092673540115356,,,,,,
24.0,0.7314430164794127,4.0,0.5507106930017471,,,,,,
73.0,0.7232189409128608,24.0,0.58273829271396,6.0,0.528222938378652,1.0,0.4519841969013214,1.0,0.6473011374473572
,,,,1.0,0.251864492893219,,,,
62.0,0.6751325548656525,29.0,0.5688753672714891,3.0,0.409860094388326,3.0,0.6547384858131409,1.0,0.46362027525901794
,,,,1.0,0.251864492893219,,,,
3.0,0.781630297501882,1.0,0.5830368399620056,,,1.0,0.5754568576812744,,
12.0,0.7840785086154938,9.0,0.5167071421941122,1.0,0.4377775192260742,,,1.0,0.547944188117981
2.0,0.6092018038034439,,,,,1.0,0.48080959916114807,,
35.0,0.6893600174358913,9.0,0.5612375173303816,2.0,0.2579231858253479,,,2.0,0.5203923285007477
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
343.0,0.7511785059037779,64.0,0.548528793733567,4.0,0.4494585171341896,1.0,0.7120628952980042,2.0,0.45860734581947327
,,,,1.0,0.251864492893219,,,,
4.0,0.7782785817980766,1.0,0.44029930233955383,,,,,,
17.0,0.6597448552356047,5.0,0.5446293711662292,,,1.0,0.9106298089027405,,
13.0,0.7110008184726422,2.0,0.4880553036928177,,,,,,
11.0,0.7266173660755157,4.0,0.6208163201808929,1.0,0.2925642728805542,,,,
7.0,0.6535460565771375,,,,,,,,
10.0,0.8130790829658509,1.0,0.46831101179122925,,,,,,
11.0,0.7272159890695051,4.0,0.5695137083530426,1.0,0.4069755971431732,,,,
,,,,1.0,0.251864492893219,,,,
14.0,0.6802572544131961,9.0,0.5788747900062137,2.0,0.5288211405277252,1.0,0.2938023805618286,1.0,0.37427520751953125
5.0,0.7006968140602112,3.0,0.5500146647294363,1.0,0.3437004089355469,2.0,0.7632597386837006,1.0,0.3996914327144623
13.0,0.7801561630689181,2.0,0.6147786974906921,,,,,,
,,,,1.0,0.251864492893219,,,,
33.0,0.8090198726365061,3.0,0.40776840845743817,,,,,,
5.0,0.5855117321014405,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.7186267971992493,,,,,,,,
33.0,0.7187659361145713,7.0,0.5821473130158016,,,,,,
,,1.0,0.5779942274093628,,,,,,
3.0,0.6029215852419535,,,,,,,,
,,,,1.0,0.251864492893219,,,,
50.0,0.7641447073221207,5.0,0.5228263795375824,,,,,,
1.0,0.7262113094329834,,,,,,,,
3.0,0.7638354698816935,,,,,,,,
,,,,1.0,0.251864492893219,,,,
26.0,0.772424843448859,6.0,0.5974301447470983,5.0,0.5225424289703369,,,1.0,0.45703497529029846
13.0,0.7361191006807181,5.0,0.5983155190944671,,,,,,
14.0,0.7188517068113599,2.0,0.5521268546581268,,,,,,
1.0,0.8439418077468872,1.0,0.5165196061134338,,,,,,
8.0,0.7114919051527977,2.0,0.590552419424057,1.0,0.5182307958602905,1.0,0.559536337852478,,
46.0,0.7664723772069683,7.0,0.48210751584597994,,,,,,
,,,,1.0,0.251864492893219,,,,
7.0,0.6131499409675598,1.0,0.6096981167793274,1.0,0.5165147185325623,,,,
75.0,0.739903035958608,21.0,0.5619441611426217,,,,,,
9.0,0.7009035845597585,8.0,0.62187410145998,1.0,0.4032599627971649,,,2.0,0.526873767375946
143.0,0.7254077014806387,33.0,0.5658834784319906,,,3.0,0.782311201095581,1.0,0.27229148149490356
125.0,0.7262658133506775,40.0,0.6059697508811951,6.0,0.4892181009054184,,,2.0,0.4241195619106293
17.0,0.6422687558566823,2.0,0.5651379823684692,,,,,1.0,0.5869925022125244
1.0,0.8484904766082764,,,,,,,,
68.0,0.706010627834236,17.0,0.530396010945825,,,,,,
18.0,0.7326124343607161,3.0,0.4937891960144043,1.0,0.7500872015953064,,,1.0,0.307589054107666
6.0,0.8626802762349447,,,1.0,0.2539339065551758,,,,
15.0,0.7680295626322429,6.0,0.5836543341477712,,,,,1.0,0.3915460705757141
,,,,1.0,0.251864492893219,,,,
1.0,0.7879906296730042,1.0,0.5872512459754944,,,,,,
,,1.0,0.7644813060760498,,,,,,
8.0,0.6583627685904503,3.0,0.6192226012547811,,,,,1.0,0.5137237906455994
16.0,0.7699109688401222,1.0,0.7961716651916504,,,,,,
25.0,0.7213725829124451,8.0,0.5063655823469162,2.0,0.42487141489982605,4.0,0.5946408659219742,1.0,0.3661401569843292
8.0,0.7406289801001549,6.0,0.5921647946039835,1.0,0.37039467692375183,,,1.0,0.4255537688732147
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
53.0,0.7152345158019155,24.0,0.5301596398154894,,,1.0,0.24520497024059296,3.0,0.5413438479105631
,,,,1.0,0.251864492893219,,,,
9.0,0.7262066668934293,1.0,0.5036593675613403,1.0,0.4091648757457733,,,,
,,,,1.0,0.251864492893219,,,,
12.0,0.7208771010239919,5.0,0.558434110879898,2.0,0.6990015506744385,,,,
,,,,,,1.0,0.8850149512290955,,
39.0,0.7396419216424991,14.0,0.5348838141986302,2.0,0.6812918782234192,1.0,0.5473691821098328,1.0,0.45808812975883484
9.0,0.8250563144683838,1.0,0.7673249244689941,1.0,0.29721635580062866,,,,
,,1.0,0.7653588652610779,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
47.0,0.7242636059192901,11.0,0.5665065023032102,1.0,0.4702056050300598,,,3.0,0.4490866760412852
,,,,1.0,0.251864492893219,,,,
30.0,0.7649780700604121,9.0,0.543467276626163,3.0,0.43718571464220685,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.6835921406745911,,,,,,,,
36.0,0.7423449009656906,6.0,0.6165182640155157,,,,,1.0,0.45947265625
21.0,0.7308197447231838,13.0,0.5791894839360163,1.0,0.5071189999580383,,,,
93.0,0.7054842357994408,56.0,0.5567508206835815,11.0,0.43165938691659406,3.0,0.6546851197878519,,
,,,,1.0,0.5800758004188538,,,,
,,,,1.0,0.251864492893219,,,,
11.0,0.7127975929867137,7.0,0.5035101132733482,1.0,0.6838122606277466,,,,
,,,,1.0,0.251864492893219,,,,
110.0,0.7560496947982095,24.0,0.5728332822521528,1.0,0.4317567050457001,1.0,0.3550322949886322,1.0,0.48462042212486267
204.0,0.729528696075374,58.0,0.5984666368056988,3.0,0.4290330111980438,,,,
92.0,0.7774590730019237,5.0,0.5768692970275879,1.0,0.38725295662879944,,,,
4.0,0.7792818993330002,,,,,,,,
7.0,0.679989640201841,1.0,0.5255302786827087,,,,,,
14.0,0.6878564315182822,4.0,0.5431363880634308,2.0,0.5769782513380051,,,1.0,0.4403795599937439
30.0,0.7614190310239792,3.0,0.6012366612752279,,,,,,
21.0,0.6880233898049309,3.0,0.56604865193367,1.0,0.41056835651397705,,,,
,,,,1.0,0.251864492893219,,,,
126.0,0.7231025113945916,42.0,0.5961729550645465,3.0,0.48827510078748065,,,1.0,0.5282745957374573
,,,,1.0,0.251864492893219,,,,
1.0,0.4494399428367615,,,,,,,1.0,0.4158402979373932
,,,,1.0,0.251864492893219,,,,
,,1.0,0.5695216655731201,,,,,,
1.0,0.6816908717155457,,,,,,,,
3.0,0.7323107918103536,2.0,0.6419911831617355,,,,,,
42.0,0.7781920731067657,14.0,0.5524154369320188,1.0,0.42801833152770996,,,,
3.0,0.7283028165499369,2.0,0.6627915501594543,1.0,0.7210924625396729,,,,
85.0,0.7265458317363963,21.0,0.5773484479813349,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
13.0,0.6536617508301368,4.0,0.611581489443779,1.0,0.6284012794494629,,,,
123.0,0.7211946956510467,28.0,0.557935298553535,4.0,0.4049796387553215,,,2.0,0.2761023938655853
,,,,1.0,0.251864492893219,,,,
2.0,0.8080085515975952,,,,,,,,
102.0,0.6954004001968047,37.0,0.5886639968768971,1.0,0.3967228829860687,,,,
57.0,0.7028453313467795,13.0,0.5953386540596302,7.0,0.4678160675934383,6.0,0.6754280924797058,4.0,0.402868390083313
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
3.0,0.7802593410015106,1.0,0.4589737057685852,,,,,,
229.0,0.7248815485483694,67.0,0.5972467647559607,4.0,0.5395548865199089,,,,
1.0,0.5104939341545105,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
11.0,0.7792740572582592,3.0,0.4879441161950429,1.0,0.40664222836494446,,,,
16.0,0.7717554941773415,2.0,0.5923965126276016,,,,,,
1.0,0.8873562216758728,,,,,,,,
,,,,1.0,0.251864492893219,,,,
11.0,0.7543518489057367,7.0,0.571394545691354,,,,,1.0,0.4747443199157715
,,,,1.0,0.251864492893219,,,,
3.0,0.6866591970125834,2.0,0.56873419880867,,,,,,
134.0,0.7262979921565127,50.0,0.6009234631061554,11.0,0.5012603998184204,3.0,0.4179561336835225,3.0,0.5038382112979889
31.0,0.7435079082365958,9.0,0.7010475463337369,4.0,0.5489949211478233,1.0,0.6005983948707581,,
1.0,0.944905698299408,,,,,,,,
6.0,0.6840048631032308,,,,,,,,
1.0,0.7254645824432373,,,,,,,,
10.0,0.7622289538383484,2.0,0.5888583362102509,3.0,0.4303772648175557,1.0,0.6270924806594849,,
141.0,0.6761814723623559,63.0,0.5384535609729706,15.0,0.514027327299118,2.0,0.6540466248989105,3.0,0.4929336905479431
2.0,0.6605628430843353,,,,,,,,
2.0,0.7578282356262207,,,,,,,,
7.0,0.8520356076104301,1.0,0.7765241861343384,,,,,1.0,0.311090886592865
65.0,0.7004655778408051,28.0,0.5486059710383415,1.0,0.24595479667186737,,,,
5.0,0.8123570919036865,6.0,0.571005384127299,,,,,,
41.0,0.7182232359560524,8.0,0.5486170090734959,,,1.0,0.7768750786781311,1.0,0.5473049879074097
16.0,0.709918662905693,4.0,0.5474762469530106,,,,,,
47.0,0.7422696088856839,7.0,0.6071338355541229,,,,,,
3.0,0.6643142302831014,,,,,,,,
21.0,0.7672888366948991,9.0,0.49679966105355156,1.0,0.24816566705703735,,,1.0,0.37059053778648376
4.0,0.7703553140163422,1.0,0.6389756798744202,,,,,,
12.0,0.7303684751192728,2.0,0.6102350950241089,,,,,,
68.0,0.7621420393971836,6.0,0.5725344667832056,,,,,1.0,0.31978297233581543
,,,,1.0,0.251864492893219,,,,
60.0,0.7486550693710645,9.0,0.5139565368493398,1.0,0.6072383522987366,,,,
69.0,0.7043718160062596,11.0,0.5352114628661763,2.0,0.35165567696094513,,,,
,,,,1.0,0.251864492893219,,,,
33.0,0.6720929272247084,28.0,0.5639599572334971,3.0,0.49131029347578686,2.0,0.6140100806951523,1.0,0.5357387661933899
2.0,0.8342341482639313,1.0,0.424755334854126,,,,,,
18.0,0.7336904886696074,8.0,0.5604167580604553,,,,,1.0,0.41376858949661255
,,,,1.0,0.251864492893219,,,,
24.0,0.7291860568026701,4.0,0.5962678268551826,1.0,0.4455741047859192,,,,
189.0,0.7191344419169048,65.0,0.5871356019606957,4.0,0.4508923664689064,,,4.0,0.4667564332485199
23.0,0.6947247774704642,10.0,0.5839403480291366,,,1.0,0.6000168919563293,2.0,0.5144211500883102
,,,,1.0,0.251864492893219,,,,
23.0,0.7644832989443904,6.0,0.6235109070936838,1.0,0.5442788600921631,,,,
61.0,0.7426976732543258,8.0,0.5530937872827053,1.0,0.5051784515380859,,,,
,,,,1.0,0.251864492893219,,,,
9.0,0.6638909114731683,2.0,0.4030323177576065,1.0,0.2728744149208069,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
48.0,0.7357804961502552,20.0,0.5378216341137886,2.0,0.36094240844249725,,,2.0,0.5274759829044342
9.0,0.6465943654378256,1.0,0.5627872943878174,,,,,,
1.0,0.7845497727394104,1.0,0.5643858909606934,,,,,,
20.0,0.7393420189619064,3.0,0.46021074056625366,,,,,,
6.0,0.6235229720671972,3.0,0.6435206731160482,,,,,,
,,,,1.0,0.251864492893219,,,,
5.0,0.6477683305740356,1.0,0.5555555820465088,,,,,,
1.0,0.584332287311554,,,,,,,,
6.0,0.8427489896615347,1.0,0.511518120765686,,,,,,
16.0,0.7020766101777554,8.0,0.5628344193100929,,,1.0,0.5958370566368103,,
,,,,,,,,1.0,0.32918936014175415
57.0,0.714297890663147,20.0,0.537928831577301,6.0,0.5265448093414307,1.0,0.6810663342475891,2.0,0.5268141031265259
,,,,1.0,0.251864492893219,,,,
5.0,0.7273345947265625,2.0,0.6276898086071014,,,,,,
,,1.0,0.3962313234806061,,,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.8201404809951782,,,,,,,,
,,,,1.0,0.251864492893219,,,,
6.0,0.7037700215975443,5.0,0.5787666082382202,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
41.0,0.7162080937769355,19.0,0.5901945201974166,2.0,0.497211217880249,,,1.0,0.3655630648136139
2.0,0.6917778253555298,1.0,0.40210047364234924,,,,,,
3.0,0.6801901658376058,1.0,0.4405817687511444,,,,,,
